fastai version : 2.7.12
PyTorch version: 1.12.1
Number of GPUs : 1
Device         : cuda

Dataset sizes: "train, val"--> [346, 88] 


- - - - -
Training for 1000 epochs:
- - - - -

epoch     train_loss  valid_loss  error_rate  time    
486       0.048074    1.831413    0.386364    00:05                                         
487       0.047158    2.026486    0.409091    00:05                                         
488       0.047754    1.992857    0.386364    00:05                                         
489       0.047756    2.192920    0.397727    00:05                                         
490       0.047522    2.169892    0.431818    00:05                                         
491       0.044350    2.024428    0.443182    00:05                                         
492       0.041194    1.990441    0.420455    00:05                                         
493       0.039105    1.991352    0.409091    00:05                                         
494       0.039049    2.167166    0.397727    00:05                                         
495       0.037150    2.372285    0.454545    00:05                                         
496       0.036057    2.325414    0.409091    00:05                                         
497       0.034928    2.171379    0.397727    00:05                                         
498       0.037807    2.121808    0.409091    00:05                                         
499       0.038679    1.924790    0.375000    00:05                                         
500       0.042573    1.827418    0.397727    00:05                                         
501       0.044052    1.982522    0.465909    00:05                                         
502       0.045459    2.096588    0.443182    00:05                                         
503       0.046861    2.050275    0.420455    00:05                                         
504       0.043866    1.957135    0.409091    00:05                                         
505       0.045228    2.008691    0.409091    00:05                                         
506       0.044818    2.198056    0.465909    00:05                                         
507       0.044924    2.210823    0.409091    00:05                                         
508       0.042649    2.073293    0.397727    00:05                                         
509       0.040791    2.005003    0.397727    00:05                                         
510       0.038879    1.924041    0.420455    00:05                                         
511       0.037428    1.913125    0.420455    00:05                                         
512       0.035489    2.034663    0.363636    00:05                                         
513       0.033208    2.253764    0.409091    00:05                                         
514       0.033520    2.387249    0.386364    00:05                                         
515       0.032034    2.415452    0.431818    00:05                                         
516       0.031114    2.321397    0.420455    00:05                                         
517       0.034560    2.252223    0.375000    00:05                                         
518       0.034718    2.097093    0.363636    00:05                                         
519       0.034500    2.139599    0.318182    00:05                                         
520       0.036508    2.218794    0.409091    00:05                                         
521       0.041418    2.599314    0.443182    00:05                                         
522       0.044649    2.254772    0.420455    00:05                                         
523       0.046447    2.048688    0.431818    00:05                                         
524       0.046056    1.831438    0.397727    00:05                                         
525       0.047055    1.843753    0.431818    00:05                                         
526       0.045759    1.951708    0.431818    00:05                                         
527       0.043516    1.997989    0.477273    00:05                                         
528       0.042424    2.041564    0.431818    00:05                                         
529       0.039863    2.108254    0.454545    00:05                                         
530       0.038292    2.130087    0.420455    00:05                                         
531       0.039181    2.035575    0.431818    00:05                                         
532       0.036949    1.931766    0.397727    00:05                                         
533       0.035055    1.880425    0.397727    00:05                                         
534       0.034898    1.968668    0.443182    00:05                                         
535       0.033978    2.051992    0.488636    00:05                                         
536       0.033506    2.334586    0.500000    00:05                                         
537       0.035753    2.165495    0.454545    00:05                                         
538       0.033807    2.081766    0.375000    00:05                                         
539       0.032711    2.096697    0.386364    00:05                                         
540       0.030586    2.164007    0.375000    00:05                                         
541       0.029701    2.204996    0.397727    00:05                                         
542       0.029054    2.222447    0.386364    00:05                                         
543       0.029330    2.228333    0.409091    00:05                                         
544       0.028520    2.265291    0.454545    00:05                                         
545       0.028767    2.121196    0.420455    00:05                                         
546       0.027220    1.901299    0.386364    00:05                                         
547       0.027190    1.940255    0.409091    00:05                                         
548       0.026965    2.016258    0.375000    00:05                                         
549       0.027062    2.207919    0.386364    00:05                                         
550       0.027139    2.265324    0.386364    00:05                                         
551       0.026422    2.291942    0.397727    00:05                                         
